input_filename	batch_id	parent_read_id	read_id	run_id	channel	mux	minknow_events	start_time	duration	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	pore_type	experiment_id	sample_id	end_reason
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	4697c4db-d3b6-4f61-8f24-dd1e8d247ad8	4697c4db-d3b6-4f61-8f24-dd1e8d247ad8	66b2eea5-f887-4690-bd76-97fd9c4e416b	1132	2	37943	2454.760010	60.365601	TRUE	2454.907227	50182	60.218399	25100	30.476606	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	72fd6279-9de5-451f-8f82-c3535c037df4	72fd6279-9de5-451f-8f82-c3535c037df4	66b2eea5-f887-4690-bd76-97fd9c4e416b	461	1	13652	2521.631104	21.970400	TRUE	2521.765137	18197	21.836399	8861	26.791906	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	32954d09-49c1-432b-9245-90184646de5f	32954d09-49c1-432b-9245-90184646de5f	66b2eea5-f887-4690-bd76-97fd9c4e416b	707	4	30469	2527.425049	46.782799	TRUE	2527.522949	38904	46.684799	20825	22.822351	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	62410d2b-964e-4464-81c1-6d45dabdf78a	62410d2b-964e-4464-81c1-6d45dabdf78a	66b2eea5-f887-4690-bd76-97fd9c4e416b	2426	4	69490	2454.221924	108.783401	TRUE	2454.223877	90651	108.781403	46564	23.974819	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	cf6a3bd2-7d75-40e9-b3a0-d3f6b34dff5d	cf6a3bd2-7d75-40e9-b3a0-d3f6b34dff5d	66b2eea5-f887-4690-bd76-97fd9c4e416b	469	2	34140	2516.173096	55.109600	TRUE	2516.292725	45825	54.990002	21665	30.453947	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	4f78f008-14fa-473d-83f7-812cf91b3015	4f78f008-14fa-473d-83f7-812cf91b3015	66b2eea5-f887-4690-bd76-97fd9c4e416b	1086	1	51439	2455.257080	99.986000	TRUE	2455.391113	83210	99.851997	21569	28.532227	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	f59462bb-3ec1-4dac-a239-38d6838808c7	f59462bb-3ec1-4dac-a239-38d6838808c7	66b2eea5-f887-4690-bd76-97fd9c4e416b	1177	4	27552	2547.725098	48.251598	TRUE	2547.878418	40082	48.098400	16087	29.339069	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3b325d69-3f1b-4c06-aa6e-9ec8beac7e9f	3b325d69-3f1b-4c06-aa6e-9ec8beac7e9f	66b2eea5-f887-4690-bd76-97fd9c4e416b	1089	1	51331	2479.722900	79.718002	TRUE	2479.844971	66330	79.596001	36498	25.095177	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	74c4e7ab-a8d9-4413-96f3-3ac070e7b849	74c4e7ab-a8d9-4413-96f3-3ac070e7b849	66b2eea5-f887-4690-bd76-97fd9c4e416b	1469	1	38396	2509.833984	60.698002	TRUE	2509.963135	50474	60.568802	25256	24.658316	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	77c337ec-76bb-4cda-bd57-31b4a88742ba	77c337ec-76bb-4cda-bd57-31b4a88742ba	66b2eea5-f887-4690-bd76-97fd9c4e416b	1637	3	54127	2513.879883	90.937798	TRUE	2513.881836	75779	90.935799	32973	24.286331	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c0b19257-845b-45b2-9f73-80b7b7647293	c0b19257-845b-45b2-9f73-80b7b7647293	66b2eea5-f887-4690-bd76-97fd9c4e416b	2599	4	33480	2551.967041	54.169998	TRUE	2552.067383	45058	54.069599	22875	23.923407	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	b4c67935-0197-4e3b-af06-ae1c7a727df3	b4c67935-0197-4e3b-af06-ae1c7a727df3	66b2eea5-f887-4690-bd76-97fd9c4e416b	2404	1	0	2542.636963	33.523998	TRUE	2542.759033	27835	33.401997	14183	27.093761	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	unblock_mux_change
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	e2edbb93-433f-4776-a9c6-98ad4bc2fbfe	e2edbb93-433f-4776-a9c6-98ad4bc2fbfe	66b2eea5-f887-4690-bd76-97fd9c4e416b	2384	1	67685	2488.247070	105.423798	TRUE	2488.249023	87851	105.421799	40306	15.552540	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3e7dfe47-e294-44c0-839c-a19d61ce675b	3e7dfe47-e294-44c0-839c-a19d61ce675b	66b2eea5-f887-4690-bd76-97fd9c4e416b	1887	1	40617	2531.000000	64.815201	TRUE	2531.095703	53933	64.719597	26449	28.567293	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c4a0ecad-5d94-42dc-9e29-dc56c3ed48d7	dedc66b5-c66f-4c34-b12e-6dcceb246d98	66b2eea5-f887-4690-bd76-97fd9c4e416b	2108	4	0	2557.325928	46.358398	TRUE	2557.417236	38556	46.267200	19539	25.901907	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	unknown
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c4a0ecad-5d94-42dc-9e29-dc56c3ed48d7	4ce4365e-383c-49d8-b71d-f393fbded5a7	66b2eea5-f887-4690-bd76-97fd9c4e416b	2108	4	0	2603.696045	37.531200	TRUE	2603.744141	31236	37.483200	19850	14.676434	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	6f961fff-c0db-4085-aba6-15cdf7306d60	6f961fff-c0db-4085-aba6-15cdf7306d60	66b2eea5-f887-4690-bd76-97fd9c4e416b	320	4	41908	2559.826904	65.934799	TRUE	2559.922607	54866	65.839203	30156	25.092918	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	6a96fc2f-3f53-4bf5-ab8f-53ac55db4141	6a96fc2f-3f53-4bf5-ab8f-53ac55db4141	66b2eea5-f887-4690-bd76-97fd9c4e416b	80	2	51015	2543.215088	79.442200	TRUE	2543.217041	66200	79.440201	27560	8.452456	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	d0f59df6-2eb6-4b48-be39-20c8bc50a523	d0f59df6-2eb6-4b48-be39-20c8bc50a523	66b2eea5-f887-4690-bd76-97fd9c4e416b	1306	1	47556	2558.541016	72.640404	TRUE	2558.672607	60424	72.508804	31972	22.310825	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c5c251e8-6cf2-4952-9af8-0f47db2e3515	c5c251e8-6cf2-4952-9af8-0f47db2e3515	66b2eea5-f887-4690-bd76-97fd9c4e416b	591	1	49763	2558.312012	80.052803	TRUE	2558.388428	66647	79.976402	31973	23.448708	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	2a563403-7425-4085-990d-4aa4663e3147	2a563403-7425-4085-990d-4aa4663e3147	66b2eea5-f887-4690-bd76-97fd9c4e416b	1265	2	60359	2540.789062	104.405800	TRUE	2540.791016	87003	104.403801	31215	16.468903	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	ea6e9fbf-964d-42b4-8ac8-b1df034acc26	ea6e9fbf-964d-42b4-8ac8-b1df034acc26	66b2eea5-f887-4690-bd76-97fd9c4e416b	607	4	3941	2275.058105	6.465200	TRUE	2275.232910	5242	6.290400	2520	25.020203	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	67a7a0c3-8f02-4ac1-8968-535594a800fe	67a7a0c3-8f02-4ac1-8968-535594a800fe	66b2eea5-f887-4690-bd76-97fd9c4e416b	2291	4	5555	2264.875977	8.564800	TRUE	2264.877930	7135	8.562800	3670	29.272892	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0dbe32f2-59b7-4be8-8e9d-e95ccd9cd967	0dbe32f2-59b7-4be8-8e9d-e95ccd9cd967	66b2eea5-f887-4690-bd76-97fd9c4e416b	890	1	103346	2525.443115	180.125595	TRUE	2525.610596	149965	179.957993	50314	26.429291	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	b9eeb6e8-e915-48ac-8161-36694b9e27e2	b9eeb6e8-e915-48ac-8161-36694b9e27e2	66b2eea5-f887-4690-bd76-97fd9c4e416b	16	1	20210	2273.219971	32.834000	TRUE	2273.346680	27256	32.707199	13423	23.283867	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	ab396702-5ae3-449f-a705-08b3cfa9d959	ab396702-5ae3-449f-a705-08b3cfa9d959	66b2eea5-f887-4690-bd76-97fd9c4e416b	2257	2	64418	2558.047119	102.176003	TRUE	2558.140381	85069	102.082802	42925	27.090300	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	654acf71-1a86-485a-a050-6aa311eb99d8	654acf71-1a86-485a-a050-6aa311eb99d8	66b2eea5-f887-4690-bd76-97fd9c4e416b	544	1	96257	2527.224121	151.582397	TRUE	2527.341309	126221	151.465195	64778	26.882639	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	e14a8ab2-c0fd-4607-a073-12bc90fb391b	e14a8ab2-c0fd-4607-a073-12bc90fb391b	66b2eea5-f887-4690-bd76-97fd9c4e416b	1690	4	1035	2339.300049	1.741000	TRUE	2339.302002	1449	1.739000	220	1.901306	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	23531e25-9595-4081-ae7d-98ef2c42c651	23531e25-9595-4081-ae7d-98ef2c42c651	66b2eea5-f887-4690-bd76-97fd9c4e416b	1278	1	11272	2309.030029	19.066401	TRUE	2309.031982	15887	19.064400	6218	14.922742	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	66ce0cd4-9dfa-4a49-8cae-d2d1f92fa02f	66ce0cd4-9dfa-4a49-8cae-d2d1f92fa02f	66b2eea5-f887-4690-bd76-97fd9c4e416b	126	3	3107	2298.791016	5.150000	TRUE	2298.915527	4188	5.025600	1928	24.346048	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	5a24ac39-4c37-4637-bb44-b9ffb92cb0b8	5a24ac39-4c37-4637-bb44-b9ffb92cb0b8	66b2eea5-f887-4690-bd76-97fd9c4e416b	16	1	3327	2314.058105	5.355200	TRUE	2314.220947	4327	5.192400	2296	24.073490	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	f12db8b9-46be-4f55-9d86-1e90acafe48c	f12db8b9-46be-4f55-9d86-1e90acafe48c	66b2eea5-f887-4690-bd76-97fd9c4e416b	206	1	2601	2300.725098	4.196000	TRUE	2300.837402	3403	4.083600	1756	22.227699	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0c403bde-e388-412f-aa84-4dee1f5c5c32	0c403bde-e388-412f-aa84-4dee1f5c5c32	66b2eea5-f887-4690-bd76-97fd9c4e416b	1542	1	8434	2346.777100	13.841200	TRUE	2346.779053	11532	13.839200	5377	41.550247	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c3758f14-d71f-4a65-9f2e-361bcbb8a392	c3758f14-d71f-4a65-9f2e-361bcbb8a392	66b2eea5-f887-4690-bd76-97fd9c4e416b	33	4	38196	2282.865967	62.393600	TRUE	2282.951904	51923	62.307598	25882	25.868801	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	5b385d63-138a-41cc-9532-0f6d821588c9	5b385d63-138a-41cc-9532-0f6d821588c9	66b2eea5-f887-4690-bd76-97fd9c4e416b	2617	4	9955	2304.379883	15.770000	TRUE	2304.520996	13024	15.628800	6598	29.984951	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	47c5d3c4-2cdf-4e21-b55e-510ec6d03eb8	47c5d3c4-2cdf-4e21-b55e-510ec6d03eb8	66b2eea5-f887-4690-bd76-97fd9c4e416b	2055	1	28054	2321.675049	43.807999	TRUE	2321.768311	36429	43.714802	18880	26.281034	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	270b1e89-c0ac-48e4-949a-fea3a615063c	270b1e89-c0ac-48e4-949a-fea3a615063c	66b2eea5-f887-4690-bd76-97fd9c4e416b	710	1	35770	2314.180908	49.793598	TRUE	2314.259766	41429	49.714802	27592	19.932987	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	24c6f0fe-c22d-42fc-af2f-1674581b916f	24c6f0fe-c22d-42fc-af2f-1674581b916f	66b2eea5-f887-4690-bd76-97fd9c4e416b	2330	2	44276	2289.489014	67.743797	TRUE	2289.490967	56451	67.741798	23735	9.304995	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	cade271f-b533-40be-bf3f-0b841d59346b	cade271f-b533-40be-bf3f-0b841d59346b	66b2eea5-f887-4690-bd76-97fd9c4e416b	1552	4	49389	2293.604980	80.146400	TRUE	2293.729492	66685	80.022003	31848	26.850731	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	6702a8b7-e935-4561-b856-f07937256eb9	6702a8b7-e935-4561-b856-f07937256eb9	66b2eea5-f887-4690-bd76-97fd9c4e416b	1060	3	5629	2385.187988	9.057200	TRUE	2385.357910	7406	8.887200	3752	23.384113	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3f9b9f6b-5262-44dc-b4b7-6208216435ab	3f9b9f6b-5262-44dc-b4b7-6208216435ab	66b2eea5-f887-4690-bd76-97fd9c4e416b	712	4	41864	2302.379883	67.638802	TRUE	2302.497070	56268	67.521599	27083	23.853943	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	7c98840d-8a46-44df-bf7d-2a4ced6ca48d	7c98840d-8a46-44df-bf7d-2a4ced6ca48d	66b2eea5-f887-4690-bd76-97fd9c4e416b	1200	3	5659	2367.516113	9.281600	TRUE	2367.630859	7639	9.166800	3551	27.345947	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	d3cb4e81-3982-4da9-87e4-1657ddcafc54	d3cb4e81-3982-4da9-87e4-1657ddcafc54	66b2eea5-f887-4690-bd76-97fd9c4e416b	698	3	46540	2308.309082	74.409203	TRUE	2308.445557	61894	74.272797	30284	25.110065	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	fc5d88f2-693c-4d08-8427-890207a17647	fc5d88f2-693c-4d08-8427-890207a17647	66b2eea5-f887-4690-bd76-97fd9c4e416b	1786	2	41919	2320.395020	63.988400	TRUE	2320.480957	53252	63.902401	29260	23.942766	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0268305c-b8fc-4354-98f9-7eb5fd6d552d	0268305c-b8fc-4354-98f9-7eb5fd6d552d	66b2eea5-f887-4690-bd76-97fd9c4e416b	2328	3	59106	2312.999023	85.377197	TRUE	2313.051514	71104	85.324799	43671	24.292179	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	bb3ec424-9ae0-49aa-84a6-409810e3725e	bb3ec424-9ae0-49aa-84a6-409810e3725e	66b2eea5-f887-4690-bd76-97fd9c4e416b	1755	1	44942	2334.662109	75.144203	TRUE	2334.664062	62618	75.142197	28523	24.969448	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c126abfe-dffe-4620-aa09-9dfd526bc2a3	c126abfe-dffe-4620-aa09-9dfd526bc2a3	66b2eea5-f887-4690-bd76-97fd9c4e416b	2404	1	37734	2352.653076	60.112400	TRUE	2352.734375	50026	60.031200	24952	25.881123	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	2d9c783e-4563-4fd1-ae1a-02610a9565a7	2d9c783e-4563-4fd1-ae1a-02610a9565a7	66b2eea5-f887-4690-bd76-97fd9c4e416b	2419	3	48777	2329.143066	78.562401	TRUE	2329.145020	65467	78.560402	31807	25.682772	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	387badd9-30dd-4675-ac79-393fca6c7198	387badd9-30dd-4675-ac79-393fca6c7198	66b2eea5-f887-4690-bd76-97fd9c4e416b	1605	1	58573	2318.341064	77.969597	TRUE	2318.475098	64863	77.835602	46752	19.694857	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	71c808eb-2f7d-4ead-b94e-2c40029db309	71c808eb-2f7d-4ead-b94e-2c40029db309	66b2eea5-f887-4690-bd76-97fd9c4e416b	2408	2	75532	2299.740967	121.074799	TRUE	2299.884521	100776	120.931198	49588	28.230288	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	8c24cd90-04a8-4842-b3b6-e64ab0bec5e2	8c24cd90-04a8-4842-b3b6-e64ab0bec5e2	66b2eea5-f887-4690-bd76-97fd9c4e416b	35	4	44536	2357.395020	69.219200	TRUE	2357.480957	57611	69.133202	31670	29.084248	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	849a77bd-31de-4bc6-a5de-1c2599824ab7	849a77bd-31de-4bc6-a5de-1c2599824ab7	66b2eea5-f887-4690-bd76-97fd9c4e416b	2592	1	53333	2401.157959	83.891602	TRUE	2401.246338	69836	83.803200	36315	14.045950	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	879cc7ba-f009-450c-9052-ef9d48b7f120	879cc7ba-f009-450c-9052-ef9d48b7f120	66b2eea5-f887-4690-bd76-97fd9c4e416b	1036	2	88037	2280.155029	134.874802	TRUE	2280.265137	112304	134.764801	61476	19.508076	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	47d7529d-4d20-4469-b252-ed416ff9ca14	47d7529d-4d20-4469-b252-ed416ff9ca14	66b2eea5-f887-4690-bd76-97fd9c4e416b	2259	1	1761	2614.367920	2.933600	TRUE	2614.369873	2443	2.931600	523	2.387939	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	16b198ac-9a93-47f1-9f49-44503585bb80	16b198ac-9a93-47f1-9f49-44503585bb80	66b2eea5-f887-4690-bd76-97fd9c4e416b	1212	2	2032	2595.006104	3.161400	TRUE	2595.008057	2632	3.159400	1171	20.628689	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3109abbd-3dac-4c95-b534-6854a99af964	3109abbd-3dac-4c95-b534-6854a99af964	66b2eea5-f887-4690-bd76-97fd9c4e416b	854	2	9475	2612.053955	14.666000	TRUE	2612.137451	12152	14.582400	6303	27.698799	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	8a93c40b-ff6d-47e4-9c18-084beb10245f	8a93c40b-ff6d-47e4-9c18-084beb10245f	66b2eea5-f887-4690-bd76-97fd9c4e416b	1860	3	4660	2622.633057	7.818000	TRUE	2622.635010	6513	7.816000	2916	25.428560	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	cfbbaf6f-c3ff-4dbd-a62e-a5ba36dee23a	cfbbaf6f-c3ff-4dbd-a62e-a5ba36dee23a	66b2eea5-f887-4690-bd76-97fd9c4e416b	1177	4	83679	2404.532959	139.699997	TRUE	2404.686279	116289	139.546799	45994	25.914545	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0fbae949-b2ac-494f-91d2-0238b33093a6	0fbae949-b2ac-494f-91d2-0238b33093a6	66b2eea5-f887-4690-bd76-97fd9c4e416b	2408	2	29685	2582.424072	47.729599	TRUE	2582.550781	39669	47.602798	19727	28.279066	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	cc9117c7-4262-4666-8cce-90f73a5c8240	cc9117c7-4262-4666-8cce-90f73a5c8240	66b2eea5-f887-4690-bd76-97fd9c4e416b	1282	2	18971	2605.196045	30.667000	TRUE	2605.197998	25554	30.665001	12232	27.613338	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	6bf4ab02-c32f-4f31-ba53-ebb2f94e409f	6bf4ab02-c32f-4f31-ba53-ebb2f94e409f	66b2eea5-f887-4690-bd76-97fd9c4e416b	2055	1	36144	2568.314941	56.968399	TRUE	2568.423828	47383	56.859600	24440	25.232975	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	6d312fda-f53f-4474-b0d1-207db7faa440	6d312fda-f53f-4474-b0d1-207db7faa440	66b2eea5-f887-4690-bd76-97fd9c4e416b	2942	1	71976	2389.310059	115.585999	TRUE	2389.444092	96210	115.452003	46527	29.021873	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	53d81683-6c74-4017-a568-c0dbaea36b25	53d81683-6c74-4017-a568-c0dbaea36b25	66b2eea5-f887-4690-bd76-97fd9c4e416b	2619	4	39588	2588.145996	55.616001	TRUE	2588.234375	46273	55.527599	29984	22.345888	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	a04273a0-bc63-45ef-b2b8-0e000c268ce5	a04273a0-bc63-45ef-b2b8-0e000c268ce5	66b2eea5-f887-4690-bd76-97fd9c4e416b	508	3	33118	2603.885010	52.298000	TRUE	2604.008301	43479	52.174801	22267	26.150433	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	16ed82d2-db85-4709-b4f0-bcb9055a52de	16ed82d2-db85-4709-b4f0-bcb9055a52de	66b2eea5-f887-4690-bd76-97fd9c4e416b	1451	1	15883	2645.676025	25.356800	TRUE	2645.788330	21037	25.244400	10642	32.051437	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	8125a12d-b34d-481f-a3a0-b18091bf81a8	8125a12d-b34d-481f-a3a0-b18091bf81a8	66b2eea5-f887-4690-bd76-97fd9c4e416b	2291	4	1015	2635.522949	1.713600	TRUE	2635.524902	1426	1.711600	619	22.730835	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	d12442f6-fb05-4985-9777-85dd14c846b4	d12442f6-fb05-4985-9777-85dd14c846b4	66b2eea5-f887-4690-bd76-97fd9c4e416b	1197	2	30832	2609.438965	50.664001	TRUE	2609.440918	42218	50.661999	19068	27.990738	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3015c094-d347-4f06-a1a4-7acb66f46899	3015c094-d347-4f06-a1a4-7acb66f46899	66b2eea5-f887-4690-bd76-97fd9c4e416b	833	3	44310	2589.875000	70.367203	TRUE	2589.876953	58637	70.365196	23241	13.450468	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	35a75502-70bd-4ccd-99a2-5d040ac136c3	35a75502-70bd-4ccd-99a2-5d040ac136c3	66b2eea5-f887-4690-bd76-97fd9c4e416b	1953	2	46951	2579.004883	69.465202	TRUE	2579.095703	57812	69.374397	33841	20.363359	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	4111dee0-6d8a-45fb-81ad-4337e647d7ce	4111dee0-6d8a-45fb-81ad-4337e647d7ce	66b2eea5-f887-4690-bd76-97fd9c4e416b	35	4	34381	2609.466064	54.751999	TRUE	2609.566406	45543	54.651600	23167	28.092592	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	f88c1e99-d358-46bf-a62c-eab9ae5e977f	f88c1e99-d358-46bf-a62c-eab9ae5e977f	66b2eea5-f887-4690-bd76-97fd9c4e416b	2401	3	0	2663.217041	19.482800	TRUE	2663.319824	16150	19.379999	8438	25.601511	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	unblock_mux_change
